Aari1239,South Omotic,AHK,Aari-Gayil,,,,,,,,,,,,,,
Aari1240,,,,,,,,,,,,,,,,,
Ambo1249,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,North Tivoid,,,,,,,,,,
Ambo1250,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Malayic,Vehicular Malay,Eastern Indonesia Trade Malay,Ambonic Malay,,,,,,,,
Ambo1252,Quechuan,Quechua I,Central Quechua I,Yaru Quechua,,,,,,,,,,,,,
Ambr1239,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Yangum-Ambrak,,,,,,,,,,,,
Ambu1247,Ndu,Nuclear Ndu,Ambulas-Hanga-Hundi,,,,,,,,,,,,,,
Amda1238,Furan,,,,,,,,,,,,,,,,
Amdo1237,Sino-Tibetan,Bodic,Bodish,West Bodish,,,,,,,,,,,,,
Amel1241,Nuclear Trans New Guinea,Madang,Croisilles,Mabuso,Gum,,,,,,,,,,,,
Amer1248,Sign Languages,,,,,,,,,,,,,,,,
Amga1235,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,South-Central Cordilleran,Central Cordilleran,North Central Cordilleran,Nuclear Cordilleran,Ifugaw,,,,,,,
Amha1245,Afro-Asiatic,Semitic,West Semitic,Ethiosemitic,South Ethiopic,Transversal South Ethiopic,Amharic-Argobba,,,,,,,,,,
Amii1238,Western Daly,Wagaydy,Ame-Manda,,,,,,,,,,,,,,
Amis1246,Austronesian,Nuclear Austronesian,East Formosan,Central East Formosan,,,,,,,,,,,,,
Ammo1234,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Northwest Semitic,Canaanite,Hebrewic,,,,,,,,,,
Amol1235,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Bragat-Aruop-Amol,,,,,,,,,,,,
Amol1236,Otomanguean,Eastern Otomanguean,Amuzgo-Mixtecan,Mixtecan,Mixtec-Cuicatec,Mixtec,,,,,,,,,,,
Amoo1242,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Jos,,,,,,,,,
Amot1239,Unclassified,,,,,,,,,,,,,,,,
Ampa1238,Dogon,West Dogon,,,,,,,,,,,,,,,
Ampa1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,Barito-Mahakam,,,,,,,,,,,,
Amri1238,Sino-Tibetan,Kuki-Chin-Naga,Naga,Karbic,,,,,,,,,,,,,
Amto1250,Amto-Musan,,,,,,,,,,,,,,,,
Amun1246,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VI,,,,,,,,,,,,,,
Anaa1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Efik-Ibibio,,,,,,,,,,
Anak1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Sumba-Hawu,Sumba,Kamberaic,,,,,,,,
Anal1239,Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,Old Kuki,,,,,,,,,,,,,
Anam1247,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Osum-Wadaginam-Pomoikan,Pomoikan,,,,,,,,,,,
Anam1248,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Osum-Wadaginam-Pomoikan,Pomoikan,,,,,,,,,,,
Anam1249,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VIII,Guaja-Kaapor-Anambe,Guaja-Anambe,,,,,,,,,,,,
Anas1239,Geelvink Bay,,,,,,,,,,,,,,,,
Anat1248,Dogon,North Plateau,Yanda-Bondum-Tebul,Yanda-Ana,,,,,,,,,,,,,
Anca1236,Unclassified,,,,,,,,,,,,,,,,
Anci1242,Indo-European,Graeco-Phrygian,Greek,Attic,,,,,,,,,,,,,
Anci1244,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Northwest Semitic,Canaanite,Hebrewic,,,,,,,,,,
Anci1245,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,,,,,,,,,,,,
Anda1280,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Western Hindi,Hindustani,,,,,,,,,,
Anda1283,Arafundi,,,,,,,,,,,,,,,,
Anda1284,Lower Sepik-Ramu,Ramu,Ataitan,,,,,,,,,,,,,,
Anda1286,,,,,,,,,,,,,,,,,
Anda1287,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,North African Arabic,Moroccan-Andalusian Arabic,,,,,,,,,
Ande1247,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
Andh1242,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Southern zone,Maharastric,Marathic,,,,,,,,,,,
Andi1255,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,Andic,,,,,,,,,,,,,
Andi1257,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Saluan-Banggai,Western Saluan-Banggai,,,,,,,,,,
Ando1254,Huitotoan,Unclassified Huitotoan,,,,,,,,,,,,,,,
Ando1255,Zaparoan,Iquito-Arabela,Arabela-Andoa,,,,,,,,,,,,,,
Ando1256,,,,,,,,,,,,,,,,,
Andr1246,Sino-Tibetan,Brahmaputran,Jingpho-Luish,Sak,Andro-Sengmai,,,,,,,,,,,,
Andr1248,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,,,,,,,
Anei1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,South Vanuatu,,,,,,,,,
Anem1248,Yareban,,,,,,,,,,,,,,,,
Anem1249,,,,,,,,,,,,,,,,,
Anfi1235,Gonga-Gimojan,Gonga,,,,,,,,,,,,,,,
Anga1288,Sino-Tibetan,Kuki-Chin-Naga,Naga,Angami-Ao,Angami-Pochuri,Angami-Mao,Angami-Chokri,,,,,,,,,,
Anga1290,Angan,,,,,,,,,,,,,,,,
Anga1292,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Kewa-Huli,Sau-Angal-Kewa,Angal-Kewa,Angal Mendi,,,,,,,,,,,
Anga1293,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Kewa-Huli,Sau-Angal-Kewa,Angal-Kewa,Angal Mendi,,,,,,,,,,,
Anga1294,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Kewa-Huli,Sau-Angal-Kewa,Angal-Kewa,Angal Mendi,,,,,,,,,,,
Angg1238,Pama-Nyungan,Paman,Northern Pama,Uradhic,,,,,,,,,,,,,
Angg1239,Nuclear Trans New Guinea,Dani,Ngalik-Nduga,Yalic,,,,,,,,,,,,,
Angi1238,Indo-European,Indo-Iranian,Indo-Aryan,Bihari,Maithili-Magahi,Maithilic,,,,,,,,,,,
Angl1239,Mixed Language,,,,,,,,,,,,,,,,
Angl1258,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,,,,,,,
Ango1254,Senagi,,,,,,,,,,,,,,,,
Ango1255,Lower Sepik-Ramu,Lower Sepik,,,,,,,,,,,,,,,
Ango1257,Chibchan,Core Chibchan,Magdalenic,Southern Magdalenic,Tunebo,,,,,,,,,,,,
Ango1258,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Galician Romance,Macro-Portuguese,Lower Guinea Portuguese,,,,,
Angu1240,Pama-Nyungan,Paman,Northern Pama,,,,,,,,,,,,,,
Anii1245,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Na-Togo,Basila-Adele,,,,,,,,,,,,
Anii1246,Khoe-Kwadi,Khoe,Non-Khoekhoe,West-Kxoe,Kxoe-Ani,,,,,,,,,,,,
Anim1239,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Ka-Togo,Kebu-Animere,,,,,,,,,,,,
Anin1240,,,,,,,,,,,,,,,,,
Anip1235,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Phowa,Ani-Labo,,,,,,,,
Anja1238,Nuclear Trans New Guinea,Madang,Rai Coast,Mindjim,,,,,,,,,,,,,
Anka1246,Angan,Southwest Angan,,,,,,,,,,,,,,,
Anma1239,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
Anor1241,Lower Sepik-Ramu,Ramu,Annaberg,Aian,,,,,,,,,,,,,
Anse1238,Chocoan,Unclassified Chocoan,,,,,,,,,,,,,,,
Ansu1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,West New Guinea,Yapen,Central-Western Yapen,Ansus-Ambai,,,,,,,
Anta1253,Pama-Nyungan,Desert Nyungic,Wati,Unclassified Wati,,,,,,,,,,,,,
Anta1255,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,Malagasic,North-Central Malagasic,Northern Malagasic,Antanakarana-Sakalava,,,,,,,,
Anti1242,Chibchan,Core Chibchan,,,,,,,,,,,,,,,
Anti1245,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Guinea Coast Creole English,Caribbean English Creole,Eastern Caribbean Creole,Gullah-Nevis-Antigua,,,,
Anua1242,Nilotic,Western Nilotic,Luo-Burun,Northern Lwoo,,,,,,,,,,,,,
Anuf1239,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Central Tano,Bia,Northern Bia,,,,,,,,
Anuk1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,,,,,,,
Anus1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Sarmi-Jayapura Bay,Sarmi,Anus-Podena,,,,,,
Anut1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,,,,,,,
Anuu1241,Sino-Tibetan,Mruic,,,,,,,,,,,,,,,
Anyi1244,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Central Tano,Bia,Northern Bia,Anyinic,,,,,,,
Anyi1245,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Central Tano,Bia,Northern Bia,Anyinic,,,,,,,
Aohe1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Kayan-Kenyah,Kayanic,Muller-Schwaner 'Punan',,,,,,,,,
Aona1235,Sino-Tibetan,Kuki-Chin-Naga,Naga,Angami-Ao,Aoic,,,,,,,,,,,,
Aore1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,East Santo,,,,,,,
Aoua1234,Tai-Kadai,Kadaic,Southwestern Kra,Western Kra,Gelaoic,Northern Gelao,,,,,,,,,,,
Apal1237,Muskogean,Alabaman-Koasati,,,,,,,,,,,,,,,
Apal1255,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Vitiaz linkage,Southwest New Britain,Arawe-Pasismanua,Arawe,West Arawe,,,
Apal1256,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,Central Sogeram,,,,,,,,,,,
Apal1257,Cariban,,,,,,,,,,,,,,,,
Apas1235,Otomanguean,Eastern Otomanguean,Amuzgo-Mixtecan,Mixtecan,Mixtec-Cuicatec,Mixtec,Northeastern Alta Mixtec,,,,,,,,,,
Apat1240,Sino-Tibetan,Macro-Tani,Tani,Western Tani,,,,,,,,,,,,,
Apia1247,Cariban,Pekodian,Xinguan,,,,,,,,,,,,,,
Apia1248,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VI,,,,,,,,,,,,,,
Apin1244,Nuclear-Macro-Je,Je,Je Setentrional,,,,,,,,,,,,,,
Apma1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Central Vanuatu,South Pentecost,,,,,,,,
Apma1241,,,,,,,,,,,,,,,,,
Apol1242,Arawakan,Northern Maipuran,Unclassified Northern Maipuran,,,,,,,,,,,,,,
Apot1235,Unclassified,,,,,,,,,,,,,,,,
Apro1235,Atlantic-Congo,Volta-Congo,Kru,Aizi,,,,,,,,,,,,,
Apuc1241,Great Andamanese,Central Great Andamanese,Middle Great Andamanese,,,,,,,,,,,,,,
Apur1254,Arawakan,Southern Maipuran,Purus,,,,,,,,,,,,,,
Aput1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric A,Northern Timoric A,Wetar,Perai-Tugun-Aputai,Perai-Aputai,,,,,,,
Arab1267,Pama-Nyungan,Karnic,Palku,Arabana-Wangganguru,,,,,,,,,,,,,
Arab1268,Zaparoan,Iquito-Arabela,Arabela-Andoa,,,,,,,,,,,,,,
Arac1235,Unclassified,,,,,,,,,,,,,,,,
Arag1245,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Unshifted Western Romance,,,,,,,,,,
Arai1239,Arawakan,Northern Maipuran,Jurua-Jutai,,,,,,,,,,,,,,
Arak1252,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,South Santo,,,,,,,
Arak1254,Pama-Nyungan,Southeastern Pama-Nyungan,New South Wales Pama-Nyungan,Durubal-Bandjalang,Bandjalangic,,,,,,,,,,,,
Aral1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Northern South Sulawesi,Pitu Ulunna Salu,Matangnga-Aralle-Tabulahan,,,,,,,,,,
Aram1252,Nilotic,Southern Nilotic,Kalenjin,Okiek-Mosiro,,,,,,,,,,,,,
Aram1253,Morehead-Wasur,Morehead-Maro,Tonda,,,,,,,,,,,,,,
Aran1237,South Bird's Head Family,East South Bird's Head,,,,,,,,,,,,,,,
Aran1261,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,Tamil-Irula,Tamil-Kodagu,Tamil-Malayalam,Malayalamoid,,,,,,,
Aran1265,Unclassified,,,,,,,,,,,,,,,,
Arao1248,Tacanan,Takanik-Chamik,Araona-Toromono,,,,,,,,,,,,,,
Arap1274,Algic,Algonquian,Arapahoic,,,,,,,,,,,,,,
Arap1275,Tucanoan,Unclassified Tucanoan,,,,,,,,,,,,,,,
Araw1272,Nuclear Trans New Guinea,Madang,Rai Coast,Kabenau,,,,,,,,,,,,,
Araw1273,Tupian,Tupi-Guarani,Subgroup V,,,,,,,,,,,,,,
Araw1276,Arawakan,Northern Maipuran,Caribbean,,,,,,,,,,,,,,
Araz1236,Panoan,Mainline Pano,Pano Nawa,Madre de Dios,,,,,,,,,,,,,
Arbe1236,Indo-European,Albanian,Albanian-Tosk,,,,,,,,,,,,,,
Arbo1245,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Omo-Tana,Western Omo-Tana,,,,,,,,,
Arch1244,Nakh-Daghestanian,Daghestanian,,,,,,,,,,,,,,,
Area1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Southern Malaita,,,,,,
Areb1238,Pama-Nyungan,Paman,Norman Pama,Kuthant-Gurdjar,Rib-Gurdjar,,,,,,,,,,,,
Aree1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Are-Taupota,Areic,,,,,
Arem1240,Austroasiatic,Vietic,Chutic,,,,,,,,,,,,,,
Areq1237,Quechuan,Quechua II,Quechua IIC,Ayacuchan Quechua,,,,,,,,,,,,,
Arge1236,Sign Languages,,,,,,,,,,,,,,,,
Argo1244,Afro-Asiatic,Semitic,West Semitic,Ethiosemitic,South Ethiopic,Transversal South Ethiopic,Amharic-Argobba,,,,,,,,,,
Argu1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Bomberai,,,,,,,,,,
Arha1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,Houailou,,,,,,,
Arho1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,Houailou,,,,,,,
Arhu1242,Chibchan,Core Chibchan,Magdalenic,Northern Magdalenic,Arhuacic,Eastern-Southern Arhuacic,,,,,,,,,,,
Arib1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,Markham,Lower Markham,Busu,,,,,
Arib1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,Markham,Lower Markham,Busu,,,,,
Arif1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Are-Taupota,Areic,,,,,
Arig1246,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,,,,,,,,,,,,,
Arii1243,Suki-Gogodala,Gogodalic,,,,,,,,,,,,,,,
Arik1262,Caddoan,Northern Caddoan,Pawnee-Kitsai,Pawnee-Arikara,,,,,,,,,,,,,
Arik1264,Tupian,Arikemic,,,,,,,,,,,,,,,
Arik1265,Nuclear-Macro-Je,Jabuti,,,,,,,,,,,,,,,
Arin1243,Yeniseian,Southern Yeniseian,Arin-Pumpokol,,,,,,,,,,,,,,
Arin1244,Central Sudanic,Moru-Madi,Central Moru-Madi,,,,,,,,,,,,,,
Arit1239,Pama-Nyungan,Paman,Northern Pama,,,,,,,,,,,,,,
Arma1244,Chocoan,,,,,,,,,,,,,,,,
Arme1259,Sign Languages,,,,,,,,,,,,,,,,
Arom1237,Indo-European,Italic,Latino-Faliscan,Romance,Eastern Romance,Macro-Romanian,,,,,,,,,,,
Arop1242,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Schouten,Siau,Sissano-Tumleo,Sera-Sissano,Sissanoic,,,,
Arop1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Vitiaz linkage,Korap linkage,,,,,,
Aros1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,San Cristobal,,,,,,,
Arta1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,,,,,,,,,,,,,
Arua1260,Lower Sepik-Ramu,Ramu,Lower Ramu,Kire-Mikarew,Mikarewan,,,,,,,,,,,,
Arua1261,Tupian,Monde,Gavianic,Gaviao-Zoro-Arua-Cinta-Larga,,,,,,,,,,,,,
Arua1263,Arawan,,,,,,,,,,,,,,,,
Arua1264,Arawakan,Northern Maipuran,Unclassified Northern Maipuran,,,,,,,,,,,,,,
Arub1238,Unclassified,,,,,,,,,,,,,,,,
Arue1240,Nuclear Torricelli,Kombio-Yambes,Unclassified Kombio-Yambes,,,,,,,,,,,,,,
Aruo1240,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Bragat-Aruop-Amol,,,,,,,,,,,,
Arus1242,Unclassified,,,,,,,,,,,,,,,,
Arut1244,,,,,,,,,,,,,,,,,
Arva1236,Indo-European,Albanian,Albanian-Tosk,,,,,,,,,,,,,,
Asar1240,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Warup,Molet-Asaroo,,,,,,,,,,,,
Asas1240,Nuclear Trans New Guinea,Madang,Rai Coast,Evapia,Asas-Sinsauru,,,,,,,,,,,,
Asha1243,Arawakan,Southern Maipuran,Pre-Andine,Asha-Ashe-Kak-Matsi-Nan,Asha-Ashe-Kak,Asha-Ashe,,,,,,,,,,,
Ashe1269,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Western Benue-Congo Plateau,Northwestern Benue-Congo Plateau,Koroic,,,,,,,,,,
Ashe1272,Arawakan,Southern Maipuran,Pre-Andine,Asha-Ashe-Kak-Matsi-Nan,Asha-Ashe-Kak,Asha-Ashe,Asheninka,,,,,,,,,,
Ashe1273,Arawakan,Southern Maipuran,Pre-Andine,Asha-Ashe-Kak-Matsi-Nan,Asha-Ashe-Kak,Asha-Ashe,Asheninka,,,,,,,,,,
Ashk1246,Indo-European,Indo-Iranian,Nuristani,,,,,,,,,,,,,,
Asho1236,Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,Peripheral Kuki-Chin,South Peripheral Kuki-Chin,Paletwa,Cho-Asho,Ashoic,,,,,,,,,
Asht1244,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Tatic,Southern Tatic,Vafsic,,,,,,,,,
Asil1242,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,West Piru Bay,,,,,,,
Asko1238,North Bougainville,Rotokas-Askopan,,,,,,,,,,,,,,,
Asoa1238,Central Sudanic,Mangbetu-Asua,Mangbetuic,,,,,,,,,,,,,,
Assa1263,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Eastern zone,Oriya-Gauda-Kamrupa,Gauda-Kamrupa,Kamta,Assamesic,,,,,,,,,
Assa1266,Yeniseian,Southern Yeniseian,Kott-Assan,,,,,,,,,,,,,,
Assa1269,Tama,Tama-Sungor,,,,,,,,,,,,,,,
Assi1247,Siouan,Core Siouan,Mississppi Valley-Ohio Valley Siouan,Mississippi Valley,Dakotan,,,,,,,,,,,,
Asss1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Raja Ampat-South Halmahera,Raja Ampat,,,,,,,,,
Assy1241,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Northwest Semitic,Aramaic,Eastern Aramaic,Central Eastern Aramaic,North-Eastern Neo-Aramaic,,,,,,,,
Astu1245,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Asturo-Leonese,,,,,,,
Asue1235,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Awyu-Dumut,Awyu,Central and West Awyu,,,,,,,,,,,
Asum1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Temotu,Utupua-Vanikoro,Utupua,,,,,,,,
Asun1235,Atlantic-Congo,Volta-Congo,Benue-Congo,Nupoid,Nupe-Gbagyi,Nupe-Asu,,,,,,,,,,,
Asun1236,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
Asur1254,Austroasiatic,Mundaic,North Munda,Kherwarian,Mundaric,Asuric,,,,,,,,,,,
Asut1235,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Pare-Taveta,,,,,,,
Ataa1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Bisayan,,,,,,,,,,,
Atac1235,,,,,,,,,,,,,,,,,
Atak1252,,,,,,,,,,,,,,,,,
Atam1239,Pama-Nyungan,Paman,Northern Pama,Uradhic,,,,,,,,,,,,,
Atam1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Manobo,Central and Southern Manobo,Central Manobo,East and Central Manobo,Ata-Tigwa,,,,,,,,
Atat1238,Otomanguean,Eastern Otomanguean,Amuzgo-Mixtecan,Mixtecan,Mixtec-Cuicatec,Mixtec,Western Alta Mixtec,,,,,,,,,,
Atay1247,Austronesian,Nuclear Austronesian,Atayalic,,,,,,,,,,,,,,
Atem1241,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,Atan,,,,,,,,,,,
Athp1241,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Eastern Kiranti,Greater Yakkha,Athpariyic,,,,,,,,,,
Atii1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,,,,,,,,,,,,,,
Atik1240,Algic,Algonquian,Cree-Montagnais-Naskapi,,,,,,,,,,,,,,
Atoh1238,Kayagar,,,,,,,,,,,,,,,,
Aton1241,Sino-Tibetan,Brahmaputran,Bodo-Garo,Kochic,,,,,,,,,,,,,
Aton1242,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Wide Grassfields,Narrow Grassfields,Southwest Grassfields,Menka-Atong,,,,,,,,
Ator1244,Arawakan,Northern Maipuran,Wapishanan,,,,,,,,,,,,,,
Atsa1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Piti-Atsam,,,,,,,,,
Atsa1242,Panoan,Mainline Pano,Pano Nawa,Madre de Dios,,,,,,,,,,,,,
Atsu1245,Palaihnihan,,,,,,,,,,,,,,,,
Atta1243,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,Tamil-Irula,Tamil-Kodagu,Tamil-Malayalam,Tamiloid,,,,,,,
